39320381,248.0
39320395,559.0
39320403,81.0
39320416,153.0
39320430,495.0
39320444,365.0
39320457,63.0
39320469,307.0
39320474,536.0
39320478,194.0
39320482,224.0
39320493,478.0
39320498,368.0
39320510,127.0
39320527,256.0
39320540,451.0
39320545,301.0
39320554,366.0
39320569,67.0
39320580,284.0
39320657,480.0
39320662,243.0
39320669,103.0
39320676,97.0
39320695,499.0
39320736,509.0
39320745,110.0
39320757,0.0
39320766,463.0
39320780,398.0
39320786,116.0
39320794,212.0
39320813,489.0
39320860,223.0
39320878,434.0
39320884,294.0
39320900,112.0
39320912,282.0
39320918,429.0
39320927,217.0
39320947,243.0
39320952,206.0
39320969,206.0
39320979,383.0
39320995,383.0
39321002,168.0
39321018,188.0
39321026,411.0
39321035,329.0
39321042,130.0
39321066,240.0
39321071,471.0
39321078,288.0
39321100,120.0
39321105,366.0
39321122,509.0
39321128,188.0
39321153,107.0
39321160,464.0
39321205,549.0
39321211,232.0
39321239,74.0
39321260,96.0
39321267,303.0
39322473,463.0
39322487,380.0
39322498,493.0
39322507,116.0
39322518,356.0
39322526,74.0
39322536,154.0
39322545,412.0
39322553,395.0
39322563,153.0
39322573,55.0
39322582,233.0
39322590,589.0
39322595,361.0
39322614,108.0
39322619,319.0
39322623,466.0
39322631,173.0
39322661,114.0
39322666,443.0
39322671,408.0
39322681,54.0
39322690,237.0
39322702,554.0
39322712,270.0
39322739,29.0
39322751,380.0
39322755,512.0
39322771,155.0
39322780,135.0
39322791,494.0
39322800,379.0
39322809,61.0
39322831,255.0
39322840,494.0
39322852,228.0
39322859,70.0
39322879,371.0
39322888,433.0
39322898,129.0
39322907,177.0
39322928,452.0
39322937,339.0
39322948,109.0
39322955,275.0
39322976,464.0
39322984,246.0
39322995,130.0
39323006,371.0
39323024,414.0
39323041,173.0
39323048,191.0
39323060,428.0
39323069,342.0
39323079,129.0
39323095,277.0
39323109,441.0
39323120,254.0
39323129,133.0
39323139,357.0
39323166,412.0
39323172,166.0
39323177,184.0
39323185,440.0
39323206,339.0
39323215,126.0
39323224,294.0
39323233,466.0
39323257,233.0
39323263,139.0
39323272,389.0
39323282,416.0
39323304,151.0
39323314,214.0
39323322,485.0
39323331,311.0
39323352,92.0
39323363,393.0
39323370,572.0
39323379,255.0
39323405,126.0
39323411,373.0
39323420,394.0
39323429,127.0
39323438,199.0
39323462,446.0
39323470,301.0
39323479,106.0
39323489,308.0
39323518,459.0
39323523,220.0
39323528,172.0
39323535,440.0
39323559,400.0
39323568,133.0
39323576,242.0
39323586,454.0
39323595,300.0
39323618,126.0
39323626,314.0
39323636,404.0
39323645,165.0
39323667,168.0
39323674,404.0
39323683,353.0
39323692,123.0
39323716,240.0
39323726,442.0
39323734,255.0
39323743,94.0
39323752,361.0
39323774,427.0
39323786,180.0
39323792,177.0
39323802,415.0
39323823,345.0
39323833,120.0
39323844,238.0
39323853,479.0
39323872,254.0
39323881,139.0
39323890,371.0
39323901,406.0
39323920,163.0
39323929,198.0
39323939,441.0
39323947,334.0
39323968,137.0
39323981,287.0
39323986,461.0
39323995,253.0
39324017,139.0
39324027,367.0
39324036,422.0
39324046,182.0
39324067,213.0
39324076,446.0
39324082,338.0
39324094,127.0
39324106,332.0
39324126,481.0
39324134,190.0
39324146,142.0
39324155,520.0
39324174,473.0
39324186,178.0
39324192,175.0
39324200,463.0
39324225,308.0
39324233,119.0
39324242,299.0
39324300,441.0
39324304,229.0
39324309,157.0
39324317,409.0
39324327,393.0
39324338,161.0
39324345,251.0
39324354,489.0
39324363,329.0
39324373,171.0
39324388,363.0
39324394,452.0
39324399,180.0
39324408,178.0
39324431,408.0
39324441,349.0
39324450,114.0
39324458,222.0
39324468,416.0
39324490,260.0
39324497,140.0
39324506,320.0
39324516,417.0
39324537,184.0
39324545,154.0
39324553,360.0
39324563,372.0
39324594,144.0
39324600,278.0
39324605,442.0
39324637,249.0
39324642,107.0
39324647,343.0
39324656,402.0
39324681,174.0
39324699,178.0
39324706,437.0
39324711,350.0
39324715,109.0
39324721,261.0
39324736,457.0
39324746,246.0
39324766,121.0
39324775,364.0
39324784,447.0
39324812,147.0
39324816,168.0
39324822,437.0
39324832,346.0
39324842,122.0
39324858,284.0
39324866,451.0
39324905,237.0
39324911,136.0
39324918,378.0
39324925,394.0
39324933,158.0
39324940,262.0
39324950,444.0
39324986,303.0
39324993,222.0
39325000,398.0
39325008,472.0
39326166,216.0
39326178,134.0
39326190,393.0
39326197,370.0
39326207,86.0
39326218,192.0
39326230,470.0
39326241,268.0
39326253,131.0
39326266,326.0
39326270,434.0
39326274,142.0
39326278,367.0
39326282,398.0
39326287,174.0
39326294,195.0
39326299,188.0
39326307,400.0
39326317,361.0
39326360,146.0
39326364,130.0
39326369,305.0
39326378,409.0
39326387,222.0
39326396,192.0
39326405,165.0
39326414,379.0
39326422,367.0
39326432,155.0
39326441,212.0
39326450,419.0
39326471,342.0
39326481,167.0
39326490,230.0
39326499,415.0
39326520,353.0
39326535,239.0
39326541,405.0
39326550,395.0
39326559,149.0
39326581,204.0
39326591,433.0
39326600,305.0
39326609,120.0
39326619,310.0
39326642,449.0
39326650,223.0
39326658,167.0
39326668,413.0
39326689,404.0
39326702,169.0
39326707,252.0
39326717,463.0
39326754,312.0
39326758,146.0
39326762,322.0
39326769,423.0
39326778,203.0
39326795,164.0
39326804,388.0
39326813,355.0
39326845,143.0
39326852,246.0
39326856,430.0
39326861,276.0
39326885,160.0
39326892,339.0
39326901,401.0
39326911,189.0
39326921,194.0
39326945,410.0
39326952,334.0
39326961,142.0
39326970,267.0
39326992,424.0
39327002,253.0
39327014,152.0
39327020,350.0
39327034,402.0
39327045,182.0
39327064,206.0
39327072,418.0
39327081,326.0
39327092,161.0
39327120,298.0
39327124,447.0
39327129,240.0
39327139,141.0
39327160,370.0
39327170,405.0
39327178,165.0
39327188,199.0
39327209,434.0
39327218,354.0
39327227,141.0
39327237,256.0
39327257,455.0
39327267,359.0
39327276,210.0
39327284,396.0
39327306,399.0
39327317,162.0
39327325,208.0
39327333,428.0
39327389,309.0
39327394,139.0
39327399,300.0
39327403,442.0
39327412,246.0
39327421,182.0
39327430,403.0
39327440,402.0
39327450,195.0
39327470,262.0
39327474,450.0
39327480,322.0
39327489,168.0
39327512,317.0
39327520,417.0
39327530,211.0
39327539,168.0
39327559,375.0
39327568,356.0
39327578,152.0
39327587,235.0
39327608,424.0
39327617,286.0
39327628,143.0
39327636,328.0
39327658,418.0
39327666,204.0
39327676,184.0
39327684,406.0
39327706,356.0
39327715,150.0
39327724,259.0
39327734,435.0
39327753,275.0
39327765,138.0
39327772,337.0
39327781,413.0
39327802,188.0
39327813,186.0
39327823,407.0
39327831,341.0
39327840,153.0
39327865,269.0
39327872,442.0
39327880,264.0
39327890,139.0
39327912,343.0
39327921,406.0
39327930,176.0
39327939,186.0
39327956,416.0
39327968,375.0
39327975,142.0
39327995,229.0
39328003,474.0
39328014,362.0
39328028,187.0
39328044,360.0
39328056,392.0
39328063,169.0
39328072,193.0
39328092,408.0
39328103,314.0
39328111,135.0
39328120,282.0
39328141,425.0
39328152,245.0
39328161,171.0
39328172,379.0
39328187,403.0
39328195,198.0
39328204,243.0
39328225,437.0
39328234,329.0
39328243,150.0
39328252,296.0
39328288,413.0
39328292,215.0
39328297,152.0
39328302,363.0
39328315,361.0
39328334,151.0
39328343,218.0
39328351,427.0
39328362,291.0
39328382,129.0
39328391,310.0
39328400,426.0
39328409,206.0
39328483,162.0
39328488,389.0
39328492,370.0
39328496,144.0
39328500,234.0
39328505,437.0
39328509,275.0
39328515,130.0
39328527,327.0
39328534,415.0
39328543,191.0
39328564,175.0
39328573,398.0
39328591,353.0
39328617,143.0
39328622,243.0
39328626,448.0
39328633,285.0
39328642,146.0
39328651,329.0
39328673,414.0
39328696,203.0
39328709,169.0
39328714,388.0
39328722,365.0
39328732,152.0
39328742,277.0
39328752,446.0
39328761,239.0
39328789,150.0
39328793,440.0
39328799,475.0
39328809,232.0
39328841,168.0
39328846,381.0
39328851,359.0
39328857,151.0
39328879,236.0
39328890,424.0
39328897,281.0
39328905,149.0
39328927,332.0
39328938,435.0
39328947,228.0
39328956,212.0
39328965,438.0
39329002,380.0
39329006,176.0
39329010,275.0
39329019,448.0
39329027,274.0
39329048,136.0
39329057,327.0
39329065,406.0
39329075,185.0
39329097,168.0
39329107,395.0
39329116,344.0
39329125,136.0
39329145,241.0
39329155,432.0
39329164,275.0
39329173,134.0
39329205,326.0
39329210,411.0
39329214,187.0
39329221,176.0
39329243,399.0
39329252,341.0
39329261,137.0
39329270,226.0
39329307,412.0
39329316,244.0
39329325,164.0
39329337,358.0
39329345,397.0
39329359,176.0
39329366,201.0
39329372,404.0
39329379,260.0
39329404,146.0
39329408,326.0
39329416,438.0
39329427,246.0
39329457,164.0
39329462,365.0
39329466,382.0
39329474,167.0
39329508,219.0
39329513,418.0
39329517,307.0
39329523,182.0
39329547,301.0
39329555,377.0
39329564,277.0
39329573,232.0
39329587,422.0
39329596,427.0
39329628,166.0
39329633,232.0
39329639,437.0
39329649,282.0
39329657,130.0
39329676,317.0
39329685,437.0
39329694,213.0
39329708,187.0
39329718,424.0
39329731,395.0
39329752,162.0
39329761,274.0
39329770,472.0
39329779,304.0
39329790,164.0
39329817,342.0
39329822,414.0
39329828,218.0
39329838,163.0
39329859,391.0
39329869,302.0
39329878,161.0
39329886,258.0
39329922,436.0
39329926,284.0
39329930,104.0
39329936,335.0
39329945,390.0
39329989,207.0
39329993,197.0
39329997,400.0
39330003,351.0
39330016,139.0
39330021,224.0
39330031,442.0
39330052,223.0
39330062,141.0
39330072,355.0
39330079,392.0
39330102,142.0
39330110,214.0
39330121,439.0
39330130,333.0
39330141,106.0
39330165,270.0
39330172,401.0
39330182,231.0
39330197,196.0
39330214,365.0
39330225,397.0
39330230,171.0
39330250,232.0
39330255,458.0
39330264,251.0
39330272,128.0
39330297,396.0
39330303,510.0
39330311,242.0
39330323,168.0
39330344,391.0
39330352,380.0
39330360,145.0
39330373,226.0
39330383,447.0
39330403,292.0
39330412,125.0
39330424,343.0
39330432,447.0
39330446,216.0
39330455,187.0
39330476,427.0
39330484,391.0
39330493,163.0
39330502,252.0
39330529,444.0
39330534,275.0
39330542,127.0
39330551,317.0
39330573,400.0
39330583,188.0
39330592,169.0
39330601,389.0
39330614,341.0
39330624,139.0
39330645,246.0
39330656,420.0
39330663,261.0
39330673,140.0
39330695,334.0
39330702,399.0
39330712,167.0
39330720,173.0
39330741,393.0
39330750,323.0
39330759,113.0
39330768,249.0
39330791,412.0
39330799,228.0
39330808,125.0
39330817,332.0
39330838,374.0
39330847,157.0
39330856,185.0
39330865,408.0
39330887,308.0
39330897,114.0
39330906,288.0
39330915,445.0
39330926,184.0
39330948,76.0
39330957,400.0
39330966,463.0
39330975,168.0
39330996,213.0
39331005,431.0
39331016,287.0
39331027,119.0
39331040,304.0
39331072,438.0
39331090,216.0
39331095,155.0
39331100,391.0
39331109,389.0
39331119,165.0
39331126,247.0
39331136,452.0
39331145,313.0
39331165,163.0
39331175,335.0
39331205,429.0
39331210,197.0
39331214,171.0
39331223,398.0
39331232,350.0
39331261,140.0
39331266,246.0
39331270,431.0
39331280,268.0
39331292,140.0
39331300,333.0
39331322,406.0
39331332,204.0
39331340,183.0
39331356,412.0
39331376,358.0
39331380,148.0
39331387,265.0
39331408,434.0
39331417,261.0
39331425,149.0
39331435,352.0
39331452,400.0
39331460,187.0
39331470,217.0
39331493,429.0
39331501,343.0
39331510,148.0
39331520,274.0
39331540,442.0
39331556,258.0
39331560,156.0
39331574,372.0
39331582,415.0
39331591,191.0
39331618,192.0
39331622,426.0
39331629,411.0
39331640,220.0
39331674,323.0
39331679,439.0
39331683,211.0
39331700,138.0
39331706,372.0
39331716,380.0
39331725,150.0
39331746,213.0
39331757,425.0
39331765,303.0
39331774,132.0
39331794,300.0
39331804,436.0
39331814,227.0
39331822,160.0
39331833,399.0
39331859,395.0
39331865,163.0
39331872,231.0
39331881,436.0
39331903,291.0
39331913,131.0
39331922,312.0
39331931,425.0
39331942,209.0
39331963,170.0
39331971,394.0
39331980,360.0
39331989,144.0
39332011,244.0
39332020,435.0
39332029,279.0
39332039,140.0
39332065,334.0
39332070,418.0
39332089,190.0
39332098,185.0
39332114,408.0
39332119,354.0
39332128,142.0
39332137,275.0
39332146,448.0
39332178,268.0
39332183,143.0
39332187,352.0
39332195,416.0
39332217,175.0
39332226,194.0
39332235,425.0
39332244,336.0
39332272,167.0
39332277,284.0
39332283,420.0
39332292,288.0
39332316,263.0
39332325,416.0
39332333,406.0
39332343,173.0
39332352,214.0
39332374,415.0
39332384,309.0
39332393,144.0
39332402,290.0
39332426,423.0
39332431,241.0
39332442,178.0
39332450,386.0
39332461,384.0
39332486,187.0
39332493,255.0
39332502,445.0
39332511,316.0
39332532,163.0
39332539,327.0
39332549,418.0
39332557,203.0
39332580,172.0
39332600,386.0
39332607,350.0
39332616,143.0
39332627,240.0
39332635,430.0
39332645,268.0
39332656,131.0
39332681,337.0
39332685,420.0
39332694,184.0
39332702,177.0
39332726,415.0
39332736,352.0
39332746,133.0
39332755,257.0
39332765,440.0
39332785,263.0
39332794,132.0
39332803,339.0
39332813,411.0
39332834,179.0
39332844,195.0
39332855,419.0
39332863,345.0
39332888,144.0
39332892,257.0
39332899,426.0
39332918,254.0
39332929,147.0
39332938,346.0
39332948,393.0
39332957,198.0
39332980,230.0
39332990,384.0
39332999,305.0
39333008,239.0
39333017,374.0
39333041,455.0
39333049,258.0
39333058,153.0
39333067,341.0
39333092,383.0
39333098,176.0
39333105,192.0
39333116,406.0
39333152,324.0
39333156,144.0
39333161,279.0
39333168,445.0
39333177,283.0
39333198,171.0
39333208,358.0
39333217,437.0
39333227,214.0
39333246,193.0
39333255,406.0
39333265,344.0
39333274,134.0
39333301,250.0
39333306,424.0
39333311,254.0
39333321,134.0
39333343,341.0
39333352,402.0
39333363,176.0
39333371,191.0
39333394,415.0
39333400,334.0
39333410,134.0
39333419,274.0
39333440,430.0
39333453,247.0
39333458,145.0
39333467,354.0
39333488,402.0
39333507,172.0
39333530,207.0
39333534,425.0
39333543,318.0
39333551,141.0
39333560,292.0
39333575,426.0
39333580,233.0
