2620719,22.0
2620728,22.0
2620736,20.0
2620746,21.0
2620753,23.0
2620761,22.0
2620768,21.0
2620775,23.0
2620782,23.0
2620789,21.0
2620797,21.0
2620804,22.0
2620811,23.0
2620818,22.0
2620826,22.0
2620833,24.0
2620840,21.0
2620847,23.0
2620852,22.0
2620857,21.0
2620861,22.0
2620866,22.0
2620870,23.0
2620874,24.0
2620879,22.0
2620884,24.0
2620888,22.0
2620893,23.0
2620897,22.0
2620902,24.0
2620907,22.0
2620911,23.0
2620915,23.0
2620919,22.0
2620923,23.0
2620928,22.0
2620933,23.0
2620937,23.0
2620941,23.0
2620945,25.0
2620949,24.0
2620953,22.0
2620957,23.0
2620961,23.0
2620966,24.0
2620971,23.0
2620975,24.0
2620979,25.0
2620983,24.0
2620987,24.0
2620991,24.0
2620996,24.0
2621000,24.0
2621003,25.0
2621007,23.0
2621011,26.0
2621015,24.0
2621020,25.0
2621025,24.0
2621029,24.0
2621033,24.0
2621037,24.0
2621041,24.0
2621045,26.0
2621049,24.0
2621053,24.0
2621057,24.0
2621061,22.0
2621066,23.0
2621070,23.0
2621075,23.0
2621079,24.0
2621084,23.0
2621089,23.0
2621092,23.0
2621096,24.0
2621101,24.0
2621105,24.0
2621109,24.0
2621113,25.0
2621117,24.0
2621121,25.0
2621125,25.0
2621130,25.0
2621134,25.0
2621140,25.0
2621144,24.0
2621149,26.0
2621153,24.0
2621157,24.0
2621161,24.0
2621166,25.0
2621170,24.0
2621174,24.0
2621178,25.0
2621183,27.0
2621187,24.0
2621192,25.0
2621197,25.0
2621201,25.0
2621207,25.0
2621211,26.0
2621215,25.0
2621219,27.0
2621223,25.0
2621227,26.0
2621231,26.0
2621234,26.0
2621238,26.0
2621243,26.0
2621247,26.0
2621252,28.0
2621257,26.0
2621261,27.0
2621266,27.0
2621270,25.0
2621274,27.0
2621278,26.0
2621282,26.0
2621286,28.0
2621290,27.0
2621294,26.0
2621298,26.0
2621302,25.0
2621307,27.0
2621312,26.0
2621316,27.0
2621321,28.0
2621325,27.0
2621330,27.0
2621334,27.0
2621338,27.0
2621342,28.0
2621345,27.0
2621349,27.0
2621353,29.0
2621358,29.0
2621362,28.0
2621367,29.0
2621372,28.0
2621377,29.0
2621381,29.0
2621386,29.0
2621390,31.0
2621394,30.0
2621397,29.0
2621402,30.0
2621406,29.0
2621410,32.0
2621414,30.0
2621418,32.0
2621422,33.0
2621427,32.0
2621432,30.0
2621436,32.0
2621441,31.0
2621445,33.0
2621448,31.0
2621452,33.0
2621455,33.0
2621459,33.0
2621462,31.0
2621466,33.0
2621470,31.0
2621473,34.0
2621477,32.0
2621481,33.0
2621485,33.0
2621490,33.0
2621495,31.0
2621499,33.0
2621503,31.0
2621506,32.0
2621511,31.0
2621514,34.0
2621519,33.0
2621523,32.0
2621527,31.0
2621531,32.0
2621534,31.0
2621538,33.0
2621541,32.0
2621545,34.0
2621549,33.0
2621552,32.0
2621556,32.0
2621559,33.0
2621564,31.0
2621567,33.0
2621572,31.0
2621576,32.0
2621580,32.0
2621584,33.0
2621588,31.0
2621593,33.0
2621598,32.0
2621602,34.0
2621606,32.0
2621609,33.0
2621613,34.0
2621617,34.0
2621620,32.0
2621625,34.0
2621629,33.0
2621632,35.0
2621636,35.0
2621640,34.0
2621644,35.0
2621648,34.0
2621653,35.0
2621657,33.0
2621660,34.0
2621664,33.0
2621668,33.0
2621671,33.0
2621675,35.0
2621678,32.0
2621682,33.0
2621685,32.0
2621689,32.0
2621693,40.0
2621697,32.0
2621701,32.0
2621705,39.0
2621709,32.0
2621712,31.0
2621717,30.0
2621721,29.0
2621725,30.0
2621728,32.0
2621732,30.0
2621736,33.0
2621739,30.0
2621743,29.0
2621746,31.0
2621750,31.0
2621754,30.0
2621758,31.0
2621761,32.0
2621766,33.0
2621770,30.0
2621774,31.0
2621778,31.0
2621782,31.0
2621785,31.0
2621789,32.0
2621793,32.0
2621795,32.0
2621798,31.0
2621802,32.0
2621803,30.0
2621808,33.0
2621812,31.0
2621814,32.0
2621817,32.0
2621821,30.0
2621826,31.0
2621828,31.0
2621831,31.0
2621835,33.0
2621839,32.0
2621841,30.0
2621844,33.0
2621847,32.0
2621851,31.0
2621853,34.0
2621855,32.0
2621859,32.0
2621862,34.0
2621864,33.0
2621865,35.0
2621869,36.0
2621873,35.0
2621874,35.0
2621876,36.0
2621881,35.0
2621885,36.0
2621889,38.0
2621891,37.0
2621895,37.0
2621899,36.0
2621903,35.0
2621908,38.0
2621911,35.0
2621914,35.0
2621918,36.0
2621923,36.0
2621926,36.0
2621930,36.0
2621934,39.0
2621937,35.0
2621941,34.0
2621944,35.0
2621948,35.0
2621953,35.0
2621957,34.0
2621961,33.0
2621965,35.0
2621969,32.0
2621978,34.0
2621990,35.0
2622000,33.0
2622010,32.0
2622022,34.0
2622032,33.0
2622042,35.0
2622049,34.0
2622071,34.0
2622075,32.0
2622083,33.0
2622093,34.0
2622104,33.0
2622110,32.0
2622121,34.0
2622132,34.0
2622139,34.0
2622149,32.0
2622157,33.0
2622166,34.0
2622175,34.0
2622184,34.0
2622193,34.0
2622220,33.0
2622229,35.0
2622235,32.0
2622242,32.0
2622263,34.0
2622272,34.0
2622280,32.0
2622289,35.0
2622299,34.0
2622326,33.0
2622333,32.0
2622339,33.0
2622368,35.0
2622373,32.0
2622381,33.0
2622390,36.0
2622398,34.0
2622424,32.0
2622430,33.0
2622439,34.0
2622452,33.0
2622458,32.0
2622478,33.0
2622488,37.0
2622497,32.0
2622504,33.0
2622529,34.0
2622537,33.0
2622546,32.0
2622556,34.0
2622576,36.0
2622585,35.0
2622596,33.0
2622605,34.0
2622614,35.0
2622637,33.0
2622648,34.0
2622656,35.0
2622664,34.0
2622679,34.0
2622689,33.0
2622705,35.0
2622713,33.0
2622724,33.0
2622744,35.0
2622752,35.0
2622761,33.0
2622771,36.0
2622791,36.0
2622801,34.0
2622811,34.0
2622819,35.0
2622841,35.0
2622855,34.0
2622863,34.0
2622868,37.0
2622893,34.0
2622897,33.0
2622905,33.0
2622915,35.0
2622937,33.0
2622948,33.0
2622955,34.0
2622972,35.0
2623012,32.0
2623019,34.0
2623026,34.0
2623031,32.0
2623041,32.0
2623049,34.0
2623058,34.0
2623068,34.0
2623077,33.0
2623094,34.0
2623104,33.0
2623117,32.0
2623126,33.0
2623135,35.0
2623146,33.0
2623155,34.0
2623177,34.0
2623185,34.0
2623251,33.0
2623255,33.0
2623259,35.0
2623263,34.0
2623267,33.0
2623270,36.0
2623274,35.0
2623330,33.0
2623334,34.0
2623338,36.0
2623346,35.0
2623358,33.0
2623364,34.0
2623379,38.0
2623384,33.0
2623389,34.0
2623399,35.0
2623413,35.0
2623418,34.0
2623427,34.0
2623437,35.0
2623451,37.0
2623467,34.0
2623481,35.0
2623489,37.0
2623504,34.0
2623533,34.0
2623537,36.0
2623546,36.0
2623556,35.0
2623565,35.0
2623574,36.0
2623582,35.0
2623592,33.0
2623621,35.0
2623633,36.0
2623636,35.0
2623644,35.0
2623654,37.0
2623673,35.0
2623714,34.0
2623719,35.0
2623726,37.0
2623733,35.0
2623743,35.0
2623751,37.0
2623805,37.0
2623811,34.0
2623817,35.0
2623826,36.0
2623836,36.0
2623848,34.0
2623908,36.0
2623914,38.0
2623921,35.0
2623931,35.0
2623941,36.0
2623951,36.0
2623961,35.0
2623969,36.0
2623978,37.0
2623990,37.0
2623997,34.0
2624005,36.0
2624010,36.0
2624021,35.0
2624029,36.0
2624038,38.0
2624047,37.0
2624055,37.0
2624065,35.0
2624075,38.0
2624085,38.0
2624098,35.0
2624102,36.0
2624111,38.0
2624120,37.0
2624140,40.0
2624150,36.0
2624159,36.0
2624169,37.0
2624195,38.0
2624199,36.0
2624207,36.0
2624215,38.0
2624236,40.0
2624246,36.0
2624255,37.0
2624271,39.0
2624285,37.0
2624295,37.0
2624302,38.0
2624314,38.0
2624334,38.0
2624344,37.0
2624351,39.0
2624383,38.0
2624387,36.0
2624397,39.0
2624429,40.0
2624433,37.0
