2215080,91.0
2215094,91.0
2215105,92.0
2215117,93.0
2215129,93.0
2215134,95.0
2215138,97.0
2215142,105.0
2215147,106.0
2215151,106.0
2215160,107.0
2215167,107.0
2215176,107.0
2215185,107.0
2215194,110.0
2215207,107.0
2215212,108.0
2215219,108.0
2215233,108.0
2215244,108.0
2215274,109.0
2215281,109.0
2215306,112.0
2215311,109.0
2215316,108.0
2215326,109.0
2215335,108.0
2215347,109.0
2215352,109.0
2215374,109.0
2215382,112.0
2215392,109.0
2215432,108.0
2215437,108.0
2215445,108.0
2215467,108.0
2215471,109.0
2215476,108.0
2215484,112.0
2215495,108.0
2215503,107.0
2215527,108.0
2215531,108.0
2215542,108.0
2215555,108.0
2215561,109.0
2215578,111.0
2215592,108.0
2215598,108.0
2215607,108.0
2215616,108.0
2215639,108.0
2215647,109.0
2215656,109.0
2215669,112.0
2215678,108.0
2215700,109.0
2215709,109.0
2215717,109.0
2215733,109.0
2215748,110.0
2215757,109.0
2215765,112.0
2215775,108.0
2215797,109.0
2215806,109.0
2215818,109.0
2215824,110.0
2215844,110.0
2215853,110.0
2215862,113.0
2215871,110.0
2215893,110.0
2215907,109.0
2215913,109.0
2215921,110.0
2215942,111.0
2215950,109.0
2215959,113.0
2215967,110.0
2215989,110.0
2216002,110.0
2216010,110.0
2216027,110.0
2217122,110.0
2217134,111.0
2217145,113.0
2217154,110.0
2217162,110.0
2217172,111.0
2217182,111.0
2217192,110.0
2217202,110.0
2217212,111.0
2217222,114.0
2217232,109.0
2217237,109.0
2217241,109.0
2217245,108.0
2217249,110.0
2217262,109.0
2217266,109.0
2217273,112.0
2217282,108.0
2217290,108.0
2217299,108.0
2217308,108.0
2217317,108.0
2217328,109.0
2217337,109.0
2217346,111.0
2217359,107.0
2217363,107.0
2217378,107.0
2217396,109.0
2217406,108.0
2217414,109.0
2217461,108.0
2217465,111.0
2217471,107.0
2217480,107.0
2217490,107.0
2217500,107.0
2217508,108.0
2217515,109.0
2217527,107.0
2217537,110.0
2217547,107.0
2217559,107.0
2217576,107.0
2217585,107.0
2217596,108.0
2217604,108.0
2217628,107.0
2217634,110.0
2217646,107.0
2217657,107.0
2217665,107.0
2217713,108.0
2217721,107.0
2217725,108.0
2217729,107.0
2217733,111.0
2217743,107.0
2217750,107.0
2217760,107.0
2217790,107.0
2217795,108.0
2217800,107.0
2217815,108.0
2217827,111.0
2217833,107.0
2217854,107.0
2217869,108.0
2217875,108.0
2217881,108.0
2217902,109.0
2217911,107.0
2217921,111.0
2217930,107.0
2217952,108.0
2217962,108.0
2217972,107.0
2217981,108.0
2217990,109.0
2218022,109.0
2218028,111.0
2218034,109.0
2218040,109.0
2218060,107.0
2218090,108.0
2218097,109.0
2218101,109.0
2218107,108.0
2218116,112.0
2218126,109.0
2218135,109.0
2218157,108.0
2218166,110.0
2218183,110.0
2218209,110.0
2218213,110.0
2218218,112.0
2218225,110.0
2218236,109.0
2218246,110.0
2218258,110.0
2218268,110.0
2218289,110.0
2218300,111.0
2218307,113.0
2218319,110.0
2218351,109.0
2218355,110.0
2218362,110.0
2218371,111.0
2218398,111.0
2218403,111.0
2218409,114.0
2218421,111.0
2218428,111.0
2218436,111.0
2218460,111.0
2218470,111.0
2218480,112.0
2218487,111.0
2218507,114.0
2218517,111.0
2218525,112.0
2218534,111.0
2218556,111.0
2218567,112.0
2218575,112.0
2218588,112.0
2218612,115.0
