3754423,305.0
3754426,258.0
3754430,321.0
3754434,352.0
3754438,326.0
3754442,472.0
3754446,430.0
3754450,255.0
3754453,246.0
3754457,323.0
3754461,388.0
3754517,290.0
3754521,381.0
3754525,370.0
3754529,358.0
3754533,326.0
3754537,407.0
3754542,374.0
3754545,467.0
3754549,404.0
3754553,322.0
3754557,329.0
3754561,367.0
3754564,274.0
3754568,247.0
3754571,293.0
3754575,349.0
3754578,285.0
3754582,359.0
3754586,284.0
3754590,329.0
3754593,253.0
3754597,281.0
3754601,295.0
3754605,377.0
3754608,329.0
3754612,286.0
3754615,375.0
3754622,379.0
3754631,326.0
3754641,304.0
3754649,360.0
3754660,321.0
3754670,405.0
3754678,354.0
3754688,302.0
3754699,329.0
3754706,412.0
3754714,349.0
3754724,408.0
3754732,321.0
3754742,369.0
3754750,613.0
3754759,347.0
3754770,314.0
3754781,314.0
3754788,344.0
3754796,422.0
3754812,429.0
3754826,384.0
3754834,328.0
3754843,388.0
3754854,442.0
3754876,387.0
3754883,369.0
3754892,430.0
3754907,449.0
3754925,386.0
3754938,457.0
3754942,502.0
3754951,418.0
3754972,389.0
3754983,429.0
3754991,405.0
3754999,321.0
3755009,302.0
3755038,405.0
3755043,325.0
3755052,292.0
3755058,339.0
3755081,381.0
3755088,323.0
3755098,306.0
3755108,379.0
3755129,372.0
3755140,292.0
3755146,349.0
3755156,421.0
3755185,323.0
3755189,317.0
3755205,359.0
3755234,404.0
3755240,317.0
3755246,323.0
3755257,427.0
3755264,361.0
3755272,328.0
3755284,355.0
3755291,428.0
3755300,332.0
3755315,330.0
3755322,420.0
3755344,417.0
3755353,372.0
3755363,374.0
3755371,428.0
3755395,368.0
3755401,332.0
3755410,381.0
3755419,391.0
3755440,365.0
3755450,355.0
3755457,388.0
3755472,422.0
3755500,468.0
3755509,554.0
3755559,372.0
3755570,321.0
3755618,316.0
3755626,446.0
3755699,463.0
3755733,384.0
3755740,440.0
3755749,457.0
3755756,383.0
3755767,384.0
3755776,508.0
3755787,460.0
3755794,367.0
3755803,350.0
3755811,454.0
3755820,404.0
3755838,364.0
3755843,283.0
3755850,301.0
3755876,245.0
3755881,377.0
3755909,360.0
3755915,301.0
3755936,292.0
3755944,304.0
3755953,386.0
3755964,310.0
3755970,291.0
3755981,386.0
3755988,361.0
3756000,264.0
3756007,286.0
3756017,301.0
3756025,380.0
3756034,311.0
3756056,296.0
3756064,321.0
3756073,390.0
3756082,314.0
3756105,308.0
3756115,364.0
3756122,338.0
3756132,265.0
3756152,323.0
3756159,366.0
3756169,310.0
3756178,281.0
3756200,365.0
3756209,360.0
3756218,326.0
3756228,440.0
3756248,514.0
3756256,272.0
3756265,220.0
3756275,365.0
3756295,402.0
3756305,337.0
3756314,311.0
3756323,402.0
3756344,381.0
3756353,327.0
3756363,343.0
3756372,447.0
3756384,356.0
3756405,366.0
3756415,431.0
3756423,462.0
3756432,386.0
3756463,422.0
3756481,501.0
3756485,445.0
3756492,341.0
3756517,396.0
3756525,399.0
3756531,319.0
3756544,297.0
3756553,370.0
3756562,356.0
3756571,300.0
3756580,325.0
3756589,387.0
3756608,337.0
3756615,306.0
3756624,375.0
3756650,384.0
3756655,305.0
3756664,313.0
3756681,401.0
3756692,366.0
3756700,322.0
3756708,355.0
3756726,423.0
3756733,338.0
3756751,300.0
3756760,433.0
3756771,394.0
3756778,317.0
3756801,337.0
3756813,430.0
3756819,363.0
3756829,325.0
3756852,428.0
3756857,432.0
3756867,371.0
3756897,343.0
3756902,423.0
3756907,389.0
3756932,338.0
3756936,386.0
3756942,434.0
3756960,351.0
3756970,337.0
3756981,431.0
3757005,544.0
3757009,578.0
3757030,323.0
3757034,369.0
3757039,383.0
3757047,353.0
3757061,419.0
3757074,450.0
3757083,405.0
3757102,394.0
3757112,448.0
3757130,448.0
3757134,377.0
3757142,408.0
3757180,464.0
3757183,438.0
3757190,436.0
3757204,501.0
3757208,469.0
3757216,416.0
3757226,416.0
3757247,476.0
3757255,415.0
3757264,312.0
3757274,370.0
3757295,391.0
3757306,335.0
3757314,278.0
3757324,338.0
3757344,341.0
3757354,272.0
3757378,310.0
3757385,408.0
3757392,336.0
3757399,280.0
3757407,381.0
3757429,337.0
3757437,281.0
3757446,310.0
3757456,310.0
3757477,380.0
3757484,336.0
3757494,325.0
3757503,390.0
3757525,253.0
3757535,277.0
3757545,433.0
3757554,349.0
3757572,304.0
3757591,306.0
3757595,360.0
3757601,276.0
3757612,279.0
3757641,381.0
3757645,419.0
3757651,340.0
3757659,340.0
3757680,348.0
3757690,403.0
3757699,327.0
3757708,335.0
3757734,415.0
3757745,501.0
3757754,417.0
3757762,326.0
3757772,329.0
3757782,294.0
3757801,275.0
3757811,332.0
3757819,237.0
3757829,221.0
3757864,296.0
3757868,386.0
3757875,310.0
3757884,286.0
3757894,335.0
3757903,405.0
3757913,313.0
3757934,382.0
3757944,436.0
3757953,356.0
3757963,316.0
3757972,359.0
3758008,270.0
3758018,160.0
3758023,148.0
3758031,171.0
3758042,121.0
3758052,95.0
3758060,169.0
3758070,238.0
3758090,153.0
3758097,191.0
3758106,297.0
3758127,288.0
3758135,245.0
3758147,296.0
3758156,358.0
3758165,327.0
3758187,262.0
3758197,358.0
3758205,362.0
3758213,293.0
3758257,264.0
3758261,371.0
3758267,355.0
3758282,282.0
3758288,330.0
3758292,380.0
3758302,328.0
3758309,297.0
3758331,354.0
3758340,346.0
3758350,269.0
3758360,258.0
3758387,357.0
3758396,262.0
3758400,253.0
3758406,296.0
3758431,325.0
3758436,432.0
3758446,513.0
3758456,368.0
3758476,324.0
3758488,305.0
3758494,393.0
3758503,432.0
3758524,369.0
3758533,318.0
3758542,416.0
3758554,436.0
3758578,352.0
3758583,342.0
3758592,392.0
3758599,304.0
3758646,309.0
3758650,345.0
3758654,390.0
3758664,338.0
3758674,399.0
3758682,524.0
3758696,492.0
3758701,417.0
3758710,419.0
3758720,473.0
3758743,365.0
3758750,372.0
3758760,484.0
3758770,463.0
3758779,380.0
3758800,379.0
3758812,410.0
3758819,265.0
3758827,203.0
3758849,228.0
3758861,257.0
3758867,206.0
3758880,187.0
3758914,270.0
3758920,172.0
3758926,50.0
3758933,29.0
3758940,52.0
3758950,0.0
3758970,0.0
3758978,0.0
3759012,0.0
3759021,0.0
3759024,1.0
3759028,0.0
3759039,0.0
3759069,0.0
3759072,0.0
3759081,0.0
3759090,0.0
3759103,0.0
3759109,1.0
3759118,0.0
3759138,48.0
3759148,59.0
3759156,0.0
3759167,0.0
3759177,0.0
3759198,0.0
3759207,2.0
3759214,0.0
3759224,26.0
3759246,111.0
3759254,70.0
3759263,43.0
3759273,132.0
3759294,176.0
3759316,102.0
3759321,132.0
3759339,256.0
3759346,198.0
3759350,178.0
3759366,190.0
3759376,169.0
3759386,83.0
3759394,26.0
3759414,42.0
3759424,18.0
3759433,0.0
3759441,0.0
3759462,0.0
3759474,0.0
3759481,0.0
3759491,0.0
3759500,0.0
3759523,0.0
3759534,0.0
3759540,0.0
3759550,0.0
3759579,0.0
3759587,0.0
3759591,0.0
3759598,0.0
3759619,0.0
3759627,0.0
3759636,0.0
3759645,0.0
3759671,0.0
3759675,0.0
3759686,0.0
3759694,0.0
3759720,0.0
3759727,0.0
3759752,0.0
3759759,0.0
3759765,0.0
3759773,0.0
3759780,0.0
3759790,0.0
3759812,0.0
3759826,0.0
3759845,0.0
3759851,244.0
3759857,58.0
3759868,0.0
3759884,1.0
3759897,81.0
3759905,47.0
3759915,77.0
3759924,141.0
3759945,133.0
3759953,108.0
3759962,136.0
3759971,228.0
3759992,175.0
3760002,183.0
3760011,241.0
3760020,297.0
3760043,261.0
3760049,259.0
3760057,365.0
3760067,342.0
3760089,275.0
3760099,274.0
3760108,321.0
3760117,254.0
3760132,236.0
3760141,292.0
3760166,301.0
3760172,254.0
3760179,296.0
3760191,371.0
3760210,325.0
3760217,295.0
3760228,362.0
3760236,408.0
3760257,328.0
3760265,352.0
3760275,429.0
3760283,403.0
3760306,350.0
3760315,392.0
3760323,432.0
3760334,381.0
3760353,385.0
3760363,465.0
3760372,459.0
3760381,391.0
3760402,408.0
3760411,503.0
3760420,459.0
3760432,418.0
3760449,478.0
3760463,488.0
3760483,410.0
3760488,406.0
3760499,465.0
3760506,473.0
3760516,420.0
3760527,439.0
3760539,508.0
3760560,489.0
3760568,585.0
3760577,593.0
3760586,448.0
3760607,390.0
3760617,436.0
3760625,529.0
3760633,481.0
3760659,453.0
3760665,494.0
3760674,531.0
3760684,463.0
3760693,466.0
3760715,536.0
3760726,529.0
3760736,466.0
3760746,503.0
3760768,578.0
3760773,523.0
3760782,489.0
3760792,557.0
3760801,559.0
3760824,456.0
3760831,414.0
3760861,476.0
3760865,422.0
3760869,353.0
3760878,395.0
3760889,444.0
3760913,377.0
3760919,351.0
3760926,421.0
3760937,422.0
3760957,364.0
3760968,358.0
3760975,452.0
3760983,375.0
3760996,357.0
3761017,400.0
3761026,426.0
3761035,355.0
3761047,349.0
3761065,435.0
3761075,390.0
3761083,341.0
3761092,363.0
3761114,438.0
3761124,372.0
3761134,352.0
3761143,422.0
3761153,402.0
3761173,360.0
3761182,334.0
3761191,415.0
3761201,364.0
3761229,310.0
3761235,363.0
3761240,399.0
3761265,336.0
3761272,326.0
3761280,493.0
3761290,575.0
3761298,291.0
3761318,281.0
3761326,399.0
3761336,354.0
3761346,324.0
3761367,384.0
3761377,397.0
3761385,340.0
3761394,322.0
3761415,444.0
3761425,380.0
3761433,346.0
3761442,387.0
3761462,446.0
3761472,394.0
3761480,376.0
3761496,471.0
3761526,441.0
3761530,391.0
3761536,390.0
3761544,416.0
3761553,321.0
3761563,286.0
3761584,323.0
3761590,349.0
3761599,267.0
3761609,278.0
3761633,369.0
3761643,326.0
3761657,269.0
3761686,320.0
3761690,369.0
3761694,294.0
3761701,278.0
3761711,366.0
3761727,348.0
3761751,280.0
3761754,314.0
3761777,380.0
3761782,307.0
3761785,282.0
3761792,331.0
3761817,368.0
3761825,289.0
3761835,285.0
3761844,376.0
3761854,324.0
3761862,291.0
3761886,334.0
3761893,380.0
3761901,322.0
3761911,292.0
3761932,391.0
3761950,362.0
3761954,315.0
3761961,365.0
3761972,466.0
3761992,456.0
3762001,466.0
3762010,591.0
3762021,646.0
3762047,634.0
3762053,667.0
3762058,669.0
3762068,669.0
3762097,670.0
3762102,674.0
3762106,668.0
3762117,669.0
3762137,669.0
3762147,669.0
3762157,669.0
3762166,670.0
3762186,670.0
3762196,675.0
3762204,669.0
3762216,669.0
3762236,669.0
3762245,669.0
3762254,671.0
3762263,671.0
3762272,670.0
3762297,674.0
3762304,669.0
3762313,669.0
3762321,668.0
3762343,668.0
3762353,670.0
3762362,670.0
3762370,669.0
3762393,674.0
3762417,669.0
3762421,669.0
3762432,669.0
3762444,668.0
3762452,668.0
3762459,669.0
3762469,669.0
3762478,672.0
3762506,666.0
3762513,646.0
3762517,513.0
3762526,531.0
3762547,561.0
3762556,440.0
3762566,415.0
3762581,453.0
3762590,424.0
3762598,351.0
3762619,341.0
3762630,414.0
3762637,324.0
3762650,280.0
3762669,344.0
3762692,321.0
3762696,273.0
3762700,235.0
3762710,347.0
3762719,306.0
3762742,244.0
3762750,266.0
3762759,334.0
3763870,270.0
3763877,231.0
3763896,245.0
3763905,245.0
3763914,374.0
3763933,408.0
3763938,365.0
3763946,211.0
3763955,286.0
3763965,371.0
3763975,382.0
3763984,471.0
3763998,376.0
3764005,335.0
3764013,437.0
3764029,362.0
3764038,355.0
3764045,441.0
3764049,424.0
3764058,368.0
3764066,377.0
3764075,487.0
3764086,438.0
3764099,404.0
3764103,441.0
3764112,482.0
3764121,414.0
3764129,386.0
3764141,455.0
3764146,448.0
3764161,403.0
3764165,374.0
3764174,492.0
3764196,432.0
3764205,409.0
3764229,423.0
3764235,498.0
3764241,392.0
3764251,369.0
3764270,439.0
3764281,411.0
3764290,370.0
3764298,364.0
3764308,450.0
3764332,403.0
3764348,357.0
3764352,460.0
3764361,611.0
3764372,446.0
3764380,284.0
3764401,414.0
3764408,393.0
3764418,339.0
3764436,374.0
3764450,409.0
3764457,313.0
3764465,297.0
3764476,386.0
3764501,355.0
3764505,284.0
3764513,299.0
3764522,355.0
3764550,301.0
3764555,238.0
3764562,356.0
3764569,354.0
3764603,278.0
3764607,254.0
3764611,301.0
3764643,222.0
3764647,152.0
3764652,139.0
3764658,234.0
3764672,147.0
3764701,92.0
3764705,152.0
3764713,114.0
3764730,38.0
3764752,35.0
3764758,91.0
3764768,25.0
3764775,6.0
3764781,74.0
3764798,93.0
3764806,56.0
3764815,73.0
3764824,161.0
3764845,127.0
3764854,88.0
3764863,150.0
3764872,196.0
3764896,135.0
3764905,136.0
3764912,237.0
3764922,236.0
3764934,207.0
3764953,251.0
3764962,332.0
3764973,268.0
3764980,241.0
